"Kategori","Sub Kategori","Nama_Barang","NIBAR"," Nomor Register","Spesifikasi Nama Barang","Spesifikasi Lainnya","","Merek/tipe","Lokasi","Nomor Polisi","Nomor Rangka","Nomor Mesin","Nomor BPKB","Jumlah","Satuan","","Harga Satuan Perolehan Rp.","Nilai Perolehan Rp.","Cara Perolehan","Tanggal  Perolehan","Status Penggunaan","","Keterangan","","No. BAST","Pengguna","Bidang","Link","Masa berlaku Pajak","Masa berlaku STNK","Ket"
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020211321002030030000001","1101001135000000000000020211321002030030000001","Printer (Peralatan Personal Komputer)","    ","","Merk: L-4150 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","5,000,000.00","5,000,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020211321002030030000002","1101001135000000000000020211321002030030000002","Printer (Peralatan Personal Komputer)","    ","","Merk: L-4150 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","5,000,000.00","5,000,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020211321002030030000003","1101001135000000000000020211321002030030000003","Printer (Peralatan Personal Komputer)","    ","","Merk: HP Color Laserjet Pro MFP M283fdw ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","14,500,000.00","14,500,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020221321002030030000001","1101001135000000000000020221321002030030000001","Printer (Peralatan Personal Komputer)","    ","","Merk: Printer Laserjet Color (HP Color Laserjet Pro M155a) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,200,000.00","6,200,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Printer (Peralatan Personal Komputer)","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","1101001135000000000000020121321002030040000001","1101001135000000000000020121321002030040000001","Scanner (Peralatan Personal Komputer)","    ","","Merk: Canon / cano scan 9000F ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,600,000.00","4,600,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Pada P2K","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","1101001135000000000000020131321002030040000001","1101001135000000000000020131321002030040000001","Scanner (Peralatan Personal Komputer)","    ","","Merk: Plustek / SmartOffice PS283 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,500,000.00","6,500,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","1101001135000000000000020151321002030040000001","1101001135000000000000020151321002030040000001","Scanner (Peralatan Personal Komputer)","    ","","Merk: Brother ADS 1100 W ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","5,740,000.00","5,740,000.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","1101001135000000000000020171321002030040000001","1101001135000000000000020171321002030040000001","Scanner (Peralatan Personal Komputer)","    ","","Merk: Brother / ADS-2100e ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","7,253,333.00","7,253,333.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","1101001135000000000000020171321002030040000002","1101001135000000000000020171321002030040000002","Scanner (Peralatan Personal Komputer)","    ","","Merk: Brother / ADS-2100e ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","7,253,333.00","7,253,333.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","1101001135000000000000020171321002030040000003","1101001135000000000000020171321002030040000003","Scanner (Peralatan Personal Komputer)","    ","","Merk: Brother / ADS-2100e ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","7,253,334.00","7,253,334.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","1101001135000000000000020191321002030040000001","1101001135000000000000020191321002030040000001","Scanner (Peralatan Personal Komputer)","    ","","Merk: BROTHER Scanner ADS-2200 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","7,504,000.00","7,504,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Scanner","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","1101001135000000000000020191321002030040000002","1101001135000000000000020191321002030040000002","Scanner (Peralatan Personal Komputer)","    ","","Merk: BROTHER Scanner ADS-2700W ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","9,860,000.00","9,860,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Scanner","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","110111003500000000000020231321002030040000001","110111003500000000000020231321002030040000001","Scanner","600 x 600 dpi up to 1200 x 1200dpi   ","","Merk: Brother ADS 3300W Tipe: ADS 3300W","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","9,695,000.00","9,695,000.00","Pengadaan APBD","8/21/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","110111003500000000000020231321002030040000002","110111003500000000000020231321002030040000002","Scanner","600 x 600 dpi up to 1200 x 1200dpi   ","","Merk: Brother ADS 3300W Tipe: ADS 3300W","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","9,695,000.00","9,695,000.00","Pengadaan APBD","8/21/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Scanner (Peralatan Personal Komputer)","110111003500000000000020231321002030040000003","110111003500000000000020231321002030040000003","Scanner","600 x 600 dpi up to 1200 x 1200dpi   ","","Merk: Brother ADS 3300W Tipe: ADS 3300W","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","9,695,000.00","9,695,000.00","Pengadaan APBD","8/21/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External","1101001135000000000000020211321002030070000001","1101001135000000000000020211321002030070000001","External","    ","","Merk: Western D ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,500,000.00","4,500,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External","1101001135000000000000020211321002030070000002","1101001135000000000000020211321002030070000002","External","    ","","Merk: Western D ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,500,000.00","4,500,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External","1102001135000000000000020061321002030070000001","1102001135000000000000020061321002030070000001","External","    ","","Merk: HP Pavillion ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","385,000.00","385,000.00","Hibah","12/31/2006","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Hibah BRR sesuai dengan LHI. Thn 2011 No. LHI.012. BAPPEDA/ACEH/TLBRR/VIII/2011","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External","1102001135000000000000020061321002030070000002","1102001135000000000000020061321002030070000002","External","    ","","Merk: HP Pavillion ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","385,000.00","385,000.00","Hibah","12/31/2006","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Hibah BRR sesuai dengan LHI. Thn 2011 No. LHI.012. BAPPEDA/ACEH/TLBRR/VIII/2011","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External","1102001135000000000000020061321002030070000003","1102001135000000000000020061321002030070000003","External","    ","","Merk: HP Pavillion ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","385,000.00","385,000.00","Hibah","12/31/2006","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Hibah BRR sesuai dengan LHI. Thn 2011 No. LHI.012. BAPPEDA/ACEH/TLBRR/VIII/2011","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External","1102001135000000000000020061321002030070000004","1102001135000000000000020061321002030070000004","External","    ","","Merk: HP Pavillion ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","385,000.00","385,000.00","Hibah","12/31/2006","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Hibah BRR sesuai dengan LHI. Thn 2011 No. LHI.012. BAPPEDA/ACEH/TLBRR/VIII/2011","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External","1102001135000000000000020061321002030070000005","1102001135000000000000020061321002030070000005","External","    ","","Merk: HP Pavillion ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","385,000.00","385,000.00","Hibah","12/31/2006","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Hibah BRR sesuai dengan LHI. Thn 2011 No. LHI.012. BAPPEDA/ACEH/TLBRR/VIII/2011","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","1101001135000000000000020221321002030170000001","1101001135000000000000020221321002030170000001","External/ Portable Hardisk","    ","","Merk: WD My Book 8TB HDD ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,950,000.00","3,950,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","External/ Portable Hardisk","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","1101001135000000000000020221321002030170000002","1101001135000000000000020221321002030170000002","External/ Portable Hardisk","    ","","Merk: WD My Book 8TB HDD ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,950,000.00","3,950,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","External/ Portable Hardisk","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","1101001135000000000000020221321002030170000003","1101001135000000000000020221321002030170000003","External/ Portable Hardisk","    ","","Merk: WD My Book 8TB HDD ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,950,000.00","3,950,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","External/ Portable Hardisk","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","1101001135000000000000020221321002030170000004","1101001135000000000000020221321002030170000004","External/ Portable Hardisk","    ","","Merk: Sandisk Extreme SSD V2 E61 2TB (WD My Book) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,150,000.00","4,150,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","External/ Portable Hardisk","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","1101001135000000000000020221321002030170000005","1101001135000000000000020221321002030170000005","External/ Portable Hardisk","    ","","Merk: HDD 2 TB ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,700,000.00","1,700,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","External/ Portable Hardisk","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","1101001135000000000000020221321002030170000006","1101001135000000000000020221321002030170000006","External/ Portable Hardisk","    ","","Merk: HDD 2 TB ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,700,000.00","1,700,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","External/ Portable Hardisk","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","1101001135000000000000020221321002030170000007","1101001135000000000000020221321002030170000007","External/ Portable Hardisk","    ","","Merk: HDD 2 TB ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,700,000.00","1,700,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","External/ Portable Hardisk","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","110111003500000000000020231321002030170000001","110111003500000000000020231321002030170000001","Hardisk External","13.93cm x 49.9 cm x 17.06 cm 5400 RPM   ","","Merk: WD MY BOOK 8 TB HDD Tipe: Hardisk External 3.5 Inch","Jalan Tgk. H. Mohd. Daud Beureueh No.26 - Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","3,990,000.00","3,990,000.00","Pengadaan APBD","8/21/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","110111003500000000000020231321002030170000002","110111003500000000000020231321002030170000002","Hardisk External","13.93cm x 49.9 cm x 17.06 cm 5400 RPM   ","","Merk: WD MY BOOK 8 TB HDD Tipe: Hardisk External 3.5 Inch","Jalan Tgk. H. Mohd. Daud Beureueh No.26 - Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","3,990,000.00","3,990,000.00","Pengadaan APBD","8/21/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","110111003500000000000020231321002030170000003","110111003500000000000020231321002030170000003","Hardisk External","13.93cm x 49.9 cm x 17.06 cm 5400 RPM   ","","Merk: WD MY BOOK 8 TB HDD Tipe: Hardisk External 3.5 Inch","Jalan Tgk. H. Mohd. Daud Beureueh No.26 - Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","3,990,000.00","3,990,000.00","Pengadaan APBD","8/21/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","110111003500000000000020231321002030170000004","110111003500000000000020231321002030170000004","Hardisk External","Adapter 18 W USB C & USB 3.0 UP to 160 MB/s  ","","Merk: SEAGATE Tipe: Hardisk External 4 TB","Jalan Tgk. H. Mohd. Daud Beureueh No.26 - Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","2,500,000.00","2,500,000.00","Pengadaan APBD","12/1/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","External/ Portable Hardisk","110111003500000000000020231321002030170000005","110111003500000000000020231321002030170000005","Hardisk External","5400 RPM 3.5 Inches USB 3.0 & USB 2.0  ","","Merk: WD MY BOOK 8 TB HDD Tipe: MY BOOK 8 TB HDD","Jalan Tgk. H. Mohd. Daud Beureueh No.26  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","4,000,000.00","4,000,000.00","Pengadaan APBD","12/1/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Jaringan","Server","1101001135000000000000020101321002040010000001","1101001135000000000000020101321002040010000001","Server","    ","","Merk: IBM / IBM 3581 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","23,800,000.00","23,800,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Peralatan Komputer ","Peralatan Jaringan","Server","1101001135000000000000020131321002040010000001","1101001135000000000000020131321002040010000001","Server","    ","","Merk: HP / Proliant DL380p-E 52630 Server ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","99,000,000.00","99,000,000.00","Pengadaan APBD","12/31/2013","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
